ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m
339, 9.22587, 3.29029, 1.07311, 0, 0, 0, 0, 0, 0, 1
340, 2.88786, 2.22119, 7.53047, 0, 0, 0, 0, 0, 0, 1
341, 9.7659, 1.05467, 7.90437, 0, 0, 0, 0, 0, 0, 1
342, 4.41172, 2.62065, 1.42943, 0, 0, 0, 0, 0, 0, 1
343, 5.59703, 2.53609, 2.45307, 0, 0, 0, 0, 0, 0, 1
344, 1.98251, 9.26897, 0.413174, 0, 0, 0, 0, 0, 0, 1
345, 2.42348, 7.54453, 0.512565, 0, 0, 0, 0, 0, 0, 1
346, 3.59511, 7.34817, 5.98386, 0, 0, 0, 0, 0, 0, 1
347, 2.79617, 2.38734, 1.77378, 0, 0, 0, 0, 0, 0, 1
348, 7.42913, 7.30001, 8.26022, 0, 0, 0, 0, 0, 0, 1
349, 3.67719, 0.487638, 3.72452, 0, 0, 0, 0, 0, 0, 1
350, 3.88215, 1.62058, 4.79676, 0, 0, 0, 0, 0, 0, 1
351, 4.15528, 6.58532, 4.79351, 0, 0, 0, 0, 0, 0, 1
352, 6.79312, 1.38871, 6.20058, 0, 0, 0, 0, 0, 0, 1
353, 3.57274, 9.47971, 7.38623, 0, 0, 0, 0, 0, 0, 1
354, 3.20908, 8.17806, 0.184699, 0, 0, 0, 0, 0, 0, 1
355, 2.48343, 6.57064, 6.63873, 0, 0, 0, 0, 0, 0, 1
356, 9.55529, 2.6723, 6.26032, 0, 0, 0, 0, 0, 0, 1
357, 9.77426, 4.32006, 4.17016, 0, 0, 0, 0, 0, 0, 1
358, 6.94454, 4.29823, 3.4179, 0, 0, 0, 0, 0, 0, 1
359, 5.26442, 2.16035, 6.24255, 0, 0, 0, 0, 0, 0, 1
360, 6.22727, 4.55759, 4.98046, 0, 0, 0, 0, 0, 0, 1
361, 9.2139, 4.93893, 2.6887, 0, 0, 0, 0, 0, 0, 1
362, 8.2914, 0.562037, 2.52991, 0, 0, 0, 0, 0, 0, 1
363, 0.479238, 6.7231, 9.65371, 0, 0, 0, 0, 0, 0, 1
364, 8.79765, 4.10774, 8.80135, 0, 0, 0, 0, 0, 0, 1
365, 2.48596, 9.65534, 5.72372, 0, 0, 0, 0, 0, 0, 1
366, 1.6019, 2.94987, 9.85036, 0, 0, 0, 0, 0, 0, 1
367, 3.42522, 5.281, 6.90811, 0, 0, 0, 0, 0, 0, 1
368, 3.09696, 8.85184, 7.08382, 0, 0, 0, 0, 0, 0, 1
369, 5.11425, 2.79466, 1.57631, 0, 0, 0, 0, 0, 0, 1
370, 1.07274, 7.07721, 4.92379, 0, 0, 0, 0, 0, 0, 1
371, 4.69202, 8.76444, 9.0653, 0, 0, 0, 0, 0, 0, 1
372, 0.768191, 1.82379, 3.03207, 0, 0, 0, 0, 0, 0, 1
373, 8.00535, 7.4042, 1.99706, 0, 0, 0, 0, 0, 0, 1
374, 7.69065, 0.625553, 2.54834, 0, 0, 0, 0, 0, 0, 1
375, 6.42786, 8.03599, 6.17854, 0, 0, 0, 0, 0, 0, 1
376, 3.89059, 9.64931, 7.61765, 0, 0, 0, 0, 0, 0, 1
377, 5.12734, 5.78711, 6.71036, 0, 0, 0, 0, 0, 0, 1
378, 1.81783, 2.40188, 6.65168, 0, 0, 0, 0, 0, 0, 1
379, 6.00819, 6.87012, 1.545, 0, 0, 0, 0, 0, 0, 1
380, 3.57329, 9.67659, 5.53569, 0, 0, 0, 0, 0, 0, 1
381, 8.32071, 7.25204, 5.84035, 0, 0, 0, 0, 0, 0, 1
382, 4.12195, 7.0017, 1.75676, 0, 0, 0, 0, 0, 0, 1
383, 1.99414, 5.22519, 8.72003, 0, 0, 0, 0, 0, 0, 1
384, 9.23523, 7.51824, 0.158926, 0, 0, 0, 0, 0, 0, 1
385, 1.56959, 4.1996, 3.11081, 0, 0, 0, 0, 0, 0, 1
386, 5.34511, 0.87095, 4.12477, 0, 0, 0, 0, 0, 0, 1
387, 6.97165, 4.12914, 8.98397, 0, 0, 0, 0, 0, 0, 1
388, 5.0094, 8.57922, 1.10961, 0, 0, 0, 0, 0, 0, 1
389, 2.19926, 9.12272, 3.63652, 0, 0, 0, 0, 0, 0, 1
390, 3.60722, 4.53559, 3.32137, 0, 0, 0, 0, 0, 0, 1
391, 3.48016, 8.06727, 7.50491, 0, 0, 0, 0, 0, 0, 1
392, 9.18276, 8.07651, 5.75153, 0, 0, 0, 0, 0, 0, 1
393, 4.18669, 5.77985, 5.20474, 0, 0, 0, 0, 0, 0, 1
394, 5.33165, 4.54047, 1.13263, 0, 0, 0, 0, 0, 0, 1
395, 4.4613, 0.743912, 8.67685, 0, 0, 0, 0, 0, 0, 1
396, 7.97773, 5.75687, 2.54568, 0, 0, 0, 0, 0, 0, 1
397, 2.56387, 0.615583, 8.63411, 0, 0, 0, 0, 0, 0, 1
398, 2.79599, 6.81307, 4.63187, 0, 0, 0, 0, 0, 0, 1
399, 0.826047, 8.26801, 1.22649, 0, 0, 0, 0, 0, 0, 1
400, 6.50374, 9.71443, 6.74821, 0, 0, 0, 0, 0, 0, 1
401, 5.35526, 6.14308, 0.703404, 0, 0, 0, 0, 0, 0, 1
402, 4.94754, 5.20723, 6.47989, 0, 0, 0, 0, 0, 0, 1
403, 8.73404, 6.00533, 1.01418, 0, 0, 0, 0, 0, 0, 1
404, 9.80251, 1.37444, 8.70133, 0, 0, 0, 0, 0, 0, 1
405, 3.11436, 6.93789, 6.91967, 0, 0, 0, 0, 0, 0, 1
406, 4.41658, 0.0118204, 5.08525, 0, 0, 0, 0, 0, 0, 1
407, 9.33806, 2.18079, 0.857679, 0, 0, 0, 0, 0, 0, 1
408, 7.56642, 6.84049, 1.34813, 0, 0, 0, 0, 0, 0, 1
409, 5.14257, 7.87613, 0.545927, 0, 0, 0, 0, 0, 0, 1
410, 2.05206, 4.80779, 7.59839, 0, 0, 0, 0, 0, 0, 1
411, 1.48245, 7.50391, 8.72413, 0, 0, 0, 0, 0, 0, 1
412, 8.72755, 2.19303, 6.42452, 0, 0, 0, 0, 0, 0, 1
413, 8.02259, 7.36683, 1.00713, 0, 0, 0, 0, 0, 0, 1
414, 3.23778, 2.92679, 0.847947, 0, 0, 0, 0, 0, 0, 1
415, 3.7209, 0.406935, 3.91581, 0, 0, 0, 0, 0, 0, 1
416, 7.65482, 1.24456, 8.49333, 0, 0, 0, 0, 0, 0, 1
417, 9.3122, 9.04957, 6.98944, 0, 0, 0, 0, 0, 0, 1
418, 5.85938, 5.30586, 2.30785, 0, 0, 0, 0, 0, 0, 1
419, 6.23983, 1.88725, 4.85562, 0, 0, 0, 0, 0, 0, 1
420, 0.226805, 5.37755, 6.67168, 0, 0, 0, 0, 0, 0, 1
421, 6.78589, 6.37151, 2.90038, 0, 0, 0, 0, 0, 0, 1
422, 7.35224, 8.03962, 6.85202, 0, 0, 0, 0, 0, 0, 1
423, 3.20575, 6.81415, 6.99938, 0, 0, 0, 0, 0, 0, 1
424, 6.28782, 4.8816, 8.42477, 0, 0, 0, 0, 0, 0, 1
425, 1.43355, 2.36657, 0.557491, 0, 0, 0, 0, 0, 0, 1
426, 4.12057, 3.56286, 7.03828, 0, 0, 0, 0, 0, 0, 1
427, 9.66093, 0.172019, 5.77489, 0, 0, 0, 0, 0, 0, 1
428, 9.78361, 9.87604, 7.84266, 0, 0, 0, 0, 0, 0, 1
429, 6.79442, 4.06112, 5.25149, 0, 0, 0, 0, 0, 0, 1
430, 7.80564, 0.860997, 8.64362, 0, 0, 0, 0, 0, 0, 1
431, 9.65536, 7.86391, 1.16346, 0, 0, 0, 0, 0, 0, 1
432, 6.41332, 7.15455, 3.11099, 0, 0, 0, 0, 0, 0, 1
433, 1.85082, 7.89304, 8.6924, 0, 0, 0, 0, 0, 0, 1
434, 3.57276, 4.25935, 8.46978, 0, 0, 0, 0, 0, 0, 1
435, 6.78643, 0.125822, 9.4426, 0, 0, 0, 0, 0, 0, 1
436, 9.83428, 4.54095, 3.89555, 0, 0, 0, 0, 0, 0, 1
437, 8.91309, 9.67559, 2.79636, 0, 0, 0, 0, 0, 0, 1
438, 6.67838, 1.53148, 1.59392, 0, 0, 0, 0, 0, 0, 1
439, 7.72134, 3.86945, 1.79402, 0, 0, 0, 0, 0, 0, 1
440, 4.83124, 8.68106, 0.200727, 0, 0, 0, 0, 0, 0, 1
441, 9.14937, 2.07186, 5.26898, 0, 0, 0, 0, 0, 0, 1
442, 3.32977, 3.5024, 4.43739, 0, 0, 0, 0, 0, 0, 1
443, 4.71001, 5.64567, 1.17987, 0, 0, 0, 0, 0, 0, 1
444, 0.32057, 5.5324, 8.17231, 0, 0, 0, 0, 0, 0, 1
445, 0.133745, 3.9548, 2.45066, 0, 0, 0, 0, 0, 0, 1
446, 7.29739, 6.79534, 0.525212, 0, 0, 0, 0, 0, 0, 1
447, 3.53494, 5.85942, 5.93502, 0, 0, 0, 0, 0, 0, 1
448, 6.04298, 7.22985, 3.43237, 0, 0, 0, 0, 0, 0, 1
449, 3.49868, 4.53026, 3.87393, 0, 0, 0, 0, 0, 0, 1
450, 5.66214, 6.87896, 1.6296, 0, 0, 0, 0, 0, 0, 1
451, 2.04852, 8.60843, 7.22348, 0, 0, 0, 0, 0, 0, 1
452, 5.35938, 3.68612, 7.7226, 0, 0, 0, 0, 0, 0, 1
453, 8.02577, 0.151062, 2.20563, 0, 0, 0, 0, 0, 0, 1
454, 7.29476, 3.83247, 9.29374, 0, 0, 0, 0, 0, 0, 1
455, 3.33291, 8.86809, 0.101979, 0, 0, 0, 0, 0, 0, 1
456, 3.72338, 4.99443, 8.19919, 0, 0, 0, 0, 0, 0, 1
457, 2.41979, 0.122478, 3.5631, 0, 0, 0, 0, 0, 0, 1
458, 1.98599, 7.42452, 3.97519, 0, 0, 0, 0, 0, 0, 1
459, 1.73162, 0.0669668, 5.72893, 0, 0, 0, 0, 0, 0, 1
460, 5.32519, 7.72848, 1.61137, 0, 0, 0, 0, 0, 0, 1
461, 6.00504, 9.74302, 3.22793, 0, 0, 0, 0, 0, 0, 1
462, 6.0369, 8.24634, 1.87107, 0, 0, 0, 0, 0, 0, 1
463, 7.43801, 2.24329, 7.20875, 0, 0, 0, 0, 0, 0, 1
464, 2.41641, 3.77603, 8.47718, 0, 0, 0, 0, 0, 0, 1
465, 1.77968, 0.683687, 6.47821, 0, 0, 0, 0, 0, 0, 1
466, 1.97383, 0.767582, 0.649389, 0, 0, 0, 0, 0, 0, 1
467, 6.41191, 2.22152, 5.72085, 0, 0, 0, 0, 0, 0, 1
468, 1.36297, 2.21344, 7.25331, 0, 0, 0, 0, 0, 0, 1
469, 7.885, 0.230763, 8.6613, 0, 0, 0, 0, 0, 0, 1
470, 1.2105, 7.77866, 8.32637, 0, 0, 0, 0, 0, 0, 1
471, 3.86284, 5.86657, 1.44367, 0, 0, 0, 0, 0, 0, 1
472, 4.84638, 6.18966, 0.379919, 0, 0, 0, 0, 0, 0, 1
473, 8.80305, 9.12858, 0.120667, 0, 0, 0, 0, 0, 0, 1
474, 0.235991, 2.92144, 6.71613, 0, 0, 0, 0, 0, 0, 1
475, 7.08726, 4.31388, 4.53955, 0, 0, 0, 0, 0, 0, 1
476, 2.55623, 2.7263, 7.24265, 0, 0, 0, 0, 0, 0, 1
477, 6.23525, 7.40105, 2.4076, 0, 0, 0, 0, 0, 0, 1
478, 0.628719, 7.61889, 3.31818, 0, 0, 0, 0, 0, 0, 1
479, 6.68932, 8.65716, 9.59458, 0, 0, 0, 0, 0, 0, 1
480, 0.676107, 8.71191, 2.81407, 0, 0, 0, 0, 0, 0, 1
481, 9.01134, 2.02849, 5.1329, 0, 0, 0, 0, 0, 0, 1
482, 6.16807, 4.69592, 7.24664, 0, 0, 0, 0, 0, 0, 1
483, 6.61749, 8.21462, 5.34139, 0, 0, 0, 0, 0, 0, 1
484, 5.93333, 8.00792, 6.15512, 0, 0, 0, 0, 0, 0, 1
485, 7.88458, 2.0196, 4.07969, 0, 0, 0, 0, 0, 0, 1
486, 1.04343, 4.34363, 8.14633, 0, 0, 0, 0, 0, 0, 1
487, 6.43075, 8.45887, 5.54199, 0, 0, 0, 0, 0, 0, 1
488, 7.07458, 1.02439, 2.61407, 0, 0, 0, 0, 0, 0, 1
489, 5.14521, 8.1813, 3.22644, 0, 0, 0, 0, 0, 0, 1
490, 7.86449, 2.32515, 1.26573, 0, 0, 0, 0, 0, 0, 1
491, 5.96222, 9.18235, 1.33456, 0, 0, 0, 0, 0, 0, 1
492, 7.53275, 8.89611, 3.14201, 0, 0, 0, 0, 0, 0, 1
493, 5.62183, 1.09764, 9.4659, 0, 0, 0, 0, 0, 0, 1
494, 9.6162, 0.137449, 9.0181, 0, 0, 0, 0, 0, 0, 1
495, 8.19696, 4.48185, 0.985539, 0, 0, 0, 0, 0, 0, 1
496, 5.30137, 6.7641, 9.39013, 0, 0, 0, 0, 0, 0, 1
497, 5.3959, 3.95161, 7.03934, 0, 0, 0, 0, 0, 0, 1
498, 6.89238, 5.72976, 2.35487, 0, 0, 0, 0, 0, 0, 1
499, 0.748823, 6.10896, 8.37492, 0, 0, 0, 0, 0, 0, 1
500, 0.187124, 1.49473, 5.17774, 0, 0, 0, 0, 0, 0, 1
501, 3.95092, 9.48946, 7.36891, 0, 0, 0, 0, 0, 0, 1
502, 9.37933, 0.951525, 0.255446, 0, 0, 0, 0, 0, 0, 1
503, 4.12175, 8.01671, 1.23824, 0, 0, 0, 0, 0, 0, 1
504, 5.613, 7.99965, 2.42273, 0, 0, 0, 0, 0, 0, 1
505, 3.25333, 9.06463, 2.51717, 0, 0, 0, 0, 0, 0, 1
506, 7.42293, 7.57076, 0.170613, 0, 0, 0, 0, 0, 0, 1
507, 5.44338, 5.47423, 1.29174, 0, 0, 0, 0, 0, 0, 1
508, 8.05861, 2.90961, 0.52374, 0, 0, 0, 0, 0, 0, 1
509, 6.62857, 2.1928, 9.00704, 0, 0, 0, 0, 0, 0, 1
510, 8.70942, 0.688152, 5.24563, 0, 0, 0, 0, 0, 0, 1
511, 7.1625, 1.78402, 2.07799, 0, 0, 0, 0, 0, 0, 1
512, 9.57589, 5.98664, 0.704848, 0, 0, 0, 0, 0, 0, 1
513, 3.9034, 8.31104, 0.144291, 0, 0, 0, 0, 0, 0, 1
514, 1.94328, 9.33765, 5.93986, 0, 0, 0, 0, 0, 0, 1
515, 5.23218, 9.19383, 5.19146, 0, 0, 0, 0, 0, 0, 1
516, 9.57996, 8.92302, 6.05906, 0, 0, 0, 0, 0, 0, 1
517, 6.80591, 1.80474, 7.26606, 0, 0, 0, 0, 0, 0, 1
518, 5.92067, 8.90972, 0.0127895, 0, 0, 0, 0, 0, 0, 1
519, 8.09926, 8.81516, 6.75321, 0, 0, 0, 0, 0, 0, 1
520, 5.00015, 2.33297, 3.11769, 0, 0, 0, 0, 0, 0, 1
521, 3.64431, 4.42324, 4.57029, 0, 0, 0, 0, 0, 0, 1
522, 4.41514, 3.6223, 2.31488, 0, 0, 0, 0, 0, 0, 1
523, 2.57544, 2.64116, 6.06411, 0, 0, 0, 0, 0, 0, 1
524, 4.91897, 8.84511, 0.764953, 0, 0, 0, 0, 0, 0, 1
525, 8.632, 1.17948, 9.33902, 0, 0, 0, 0, 0, 0, 1
526, 5.30779, 0.0511908, 1.84039, 0, 0, 0, 0, 0, 0, 1
527, 6.31408, 8.23728, 6.52624, 0, 0, 0, 0, 0, 0, 1
528, 9.32331, 2.70405, 8.27443, 0, 0, 0, 0, 0, 0, 1
529, 7.08325, 3.98213, 2.80558, 0, 0, 0, 0, 0, 0, 1
530, 3.86621, 7.10953, 2.37348, 0, 0, 0, 0, 0, 0, 1
531, 3.79393, 1.06931, 5.17283, 0, 0, 0, 0, 0, 0, 1
532, 1.07163, 5.83692, 3.92448, 0, 0, 0, 0, 0, 0, 1
533, 4.29326, 4.6596, 4.53578, 0, 0, 0, 0, 0, 0, 1
534, 1.82243, 9.83326, 7.90093, 0, 0, 0, 0, 0, 0, 1
535, 5.94001, 8.83869, 7.73595, 0, 0, 0, 0, 0, 0, 1
536, 6.28328, 0.266387, 9.56008, 0, 0, 0, 0, 0, 0, 1
537, 4.49856, 8.48531, 2.83236, 0, 0, 0, 0, 0, 0, 1
538, 8.19721, 0.735377, 4.82092, 0, 0, 0, 0, 0, 0, 1
539, 4.32414, 9.53296, 1.68916, 0, 0, 0, 0, 0, 0, 1
540, 0.425771, 4.81068, 5.01121, 0, 0, 0, 0, 0, 0, 1
541, 2.72459, 6.12637, 1.84746, 0, 0, 0, 0, 0, 0, 1
542, 5.28855, 2.92708, 0.274649, 0, 0, 0, 0, 0, 0, 1
543, 5.3966, 9.56868, 3.71252, 0, 0, 0, 0, 0, 0, 1
544, 0.239315, 2.27859, 6.84754, 0, 0, 0, 0, 0, 0, 1
545, 9.94601, 2.09748, 0.60425, 0, 0, 0, 0, 0, 0, 1
546, 9.16672, 4.1762, 9.81039, 0, 0, 0, 0, 0, 0, 1
547, 3.73919, 2.16715, 1.82584, 0, 0, 0, 0, 0, 0, 1
548, 8.50207, 6.03938, 6.52793, 0, 0, 0, 0, 0, 0, 1
549, 5.37417, 4.50423, 5.54153, 0, 0, 0, 0, 0, 0, 1
550, 5.79259, 5.96894, 3.84733, 0, 0, 0, 0, 0, 0, 1
551, 1.95304, 7.02738, 7.87193, 0, 0, 0, 0, 0, 0, 1
552, 1.06638, 9.08635, 6.77978, 0, 0, 0, 0, 0, 0, 1
553, 6.43799, 9.13726, 7.35669, 0, 0, 0, 0, 0, 0, 1
554, 9.20409, 7.84214, 9.65291, 0, 0, 0, 0, 0, 0, 1
555, 8.55692, 3.39953, 0.66186, 0, 0, 0, 0, 0, 0, 1
556, 2.14527, 1.97045, 8.67507, 0, 0, 0, 0, 0, 0, 1
557, 0.738851, 1.42847, 5.84055, 0, 0, 0, 0, 0, 0, 1
558, 1.43345, 6.88973, 2.88229, 0, 0, 0, 0, 0, 0, 1
559, 8.78909, 5.16224, 3.35762, 0, 0, 0, 0, 0, 0, 1
560, 4.77569, 2.31641, 4.62575, 0, 0, 0, 0, 0, 0, 1
561, 0.625024, 8.63576, 8.39589, 0, 0, 0, 0, 0, 0, 1
562, 9.30254, 5.09393, 9.75944, 0, 0, 0, 0, 0, 0, 1
563, 3.54057, 1.27387, 6.34835, 0, 0, 0, 0, 0, 0, 1
564, 3.50474, 2.54585, 7.83505, 0, 0, 0, 0, 0, 0, 1
565, 1.53022, 8.76508, 0.152505, 0, 0, 0, 0, 0, 0, 1
566, 3.91356, 8.7883, 3.79984, 0, 0, 0, 0, 0, 0, 1
567, 5.54747, 3.42615, 3.53693, 0, 0, 0, 0, 0, 0, 1
568, 5.0908, 8.30047, 8.15532, 0, 0, 0, 0, 0, 0, 1
569, 7.66946, 2.48486, 1.66061, 0, 0, 0, 0, 0, 0, 1
570, 5.24224, 3.39976, 9.5364, 0, 0, 0, 0, 0, 0, 1
571, 9.53561, 2.81811, 7.31263, 0, 0, 0, 0, 0, 0, 1
572, 7.45182, 3.39488, 0.442967, 0, 0, 0, 0, 0, 0, 1
573, 6.62867, 9.43991, 9.06443, 0, 0, 0, 0, 0, 0, 1
574, 8.44812, 6.59499, 8.5623, 0, 0, 0, 0, 0, 0, 1
575, 3.31427, 3.54305, 3.86176, 0, 0, 0, 0, 0, 0, 1
576, 8.81529, 9.7842, 6.54289, 0, 0, 0, 0, 0, 0, 1
577, 8.9684, 2.17003, 7.20049, 0, 0, 0, 0, 0, 0, 1
578, 4.81937, 9.34763, 7.93081, 0, 0, 0, 0, 0, 0, 1
579, 3.56039, 3.78081, 5.31874, 0, 0, 0, 0, 0, 0, 1
580, 0.0356571, 0.815734, 9.20734, 0, 0, 0, 0, 0, 0, 1
581, 9.68765, 7.08622, 3.46158, 0, 0, 0, 0, 0, 0, 1
582, 8.44362, 9.77153, 6.08827, 0, 0, 0, 0, 0, 0, 1
583, 0.633575, 5.24793, 0.00754352, 0, 0, 0, 0, 0, 0, 1
584, 3.68008, 8.14604, 9.92834, 0, 0, 0, 0, 0, 0, 1
585, 3.28036, 5.48196, 6.69672, 0, 0, 0, 0, 0, 0, 1
586, 4.55178, 5.01374, 4.79485, 0, 0, 0, 0, 0, 0, 1
587, 3.88743, 5.1853, 1.67827, 0, 0, 0, 0, 0, 0, 1
588, 6.02585, 0.444231, 0.889261, 0, 0, 0, 0, 0, 0, 1
589, 5.20718, 5.27424, 9.99557, 0, 0, 0, 0, 0, 0, 1
590, 6.72362, 9.27242, 1.40225, 0, 0, 0, 0, 0, 0, 1
591, 7.30763, 8.32255, 9.09601, 0, 0, 0, 0, 0, 0, 1
592, 2.77688, 0.540838, 7.48014, 0, 0, 0, 0, 0, 0, 1
593, 1.32936, 8.69716, 6.15469, 0, 0, 0, 0, 0, 0, 1
594, 6.95443, 9.12674, 1.91181, 0, 0, 0, 0, 0, 0, 1
595, 6.11794, 9.88309, 2.36889, 0, 0, 0, 0, 0, 0, 1
596, 4.17974, 9.49786, 5.72346, 0, 0, 0, 0, 0, 0, 1
597, 2.35365, 2.92364, 9.04816, 0, 0, 0, 0, 0, 0, 1
598, 1.18608, 5.61892, 5.81804, 0, 0, 0, 0, 0, 0, 1
599, 0.800394, 5.86978, 0.973314, 0, 0, 0, 0, 0, 0, 1
600, 0.690913, 5.91363, 6.12645, 0, 0, 0, 0, 0, 0, 1
601, 1.31097, 1.15314, 7.45961, 0, 0, 0, 0, 0, 0, 1
602, 5.05685, 6.61968, 9.06972, 0, 0, 0, 0, 0, 0, 1
603, 9.58482, 7.38865, 9.29913, 0, 0, 0, 0, 0, 0, 1
604, 7.7519, 5.9269, 4.60715, 0, 0, 0, 0, 0, 0, 1
605, 2.12522, 6.44988, 1.79337, 0, 0, 0, 0, 0, 0, 1
606, 0.158299, 9.81007, 4.44181, 0, 0, 0, 0, 0, 0, 1
607, 8.19512, 5.84246, 5.89098, 0, 0, 0, 0, 0, 0, 1
608, 3.77835, 8.37487, 9.04089, 0, 0, 0, 0, 0, 0, 1
609, 1.35358, 9.73705, 0.187519, 0, 0, 0, 0, 0, 0, 1
610, 0.600184, 7.44408, 1.89113, 0, 0, 0, 0, 0, 0, 1
611, 1.80821, 8.6074, 1.29905, 0, 0, 0, 0, 0, 0, 1
612, 4.68351, 8.05135, 5.01692, 0, 0, 0, 0, 0, 0, 1
613, 5.76534, 6.32862, 6.32795, 0, 0, 0, 0, 0, 0, 1
614, 4.69539, 4.43932, 9.44621, 0, 0, 0, 0, 0, 0, 1
615, 0.528039, 4.42291, 5.57684, 0, 0, 0, 0, 0, 0, 1
616, 2.40469, 4.51578, 9.20328, 0, 0, 0, 0, 0, 0, 1
617, 9.82261, 6.00161, 1.95444, 0, 0, 0, 0, 0, 0, 1
618, 4.07272, 4.27367, 5.89497, 0, 0, 0, 0, 0, 0, 1
619, 5.09833, 2.1547, 1.26813, 0, 0, 0, 0, 0, 0, 1
620, 2.84555, 2.05195, 8.78717, 0, 0, 0, 0, 0, 0, 1
621, 3.62495, 1.66431, 6.18128, 0, 0, 0, 0, 0, 0, 1
622, 9.75697, 0.474591, 6.35212, 0, 0, 0, 0, 0, 0, 1
623, 1.25484, 8.51029, 2.30201, 0, 0, 0, 0, 0, 0, 1
624, 5.62869, 4.71316, 2.83161, 0, 0, 0, 0, 0, 0, 1
625, 6.50464, 2.32576, 1.55565, 0, 0, 0, 0, 0, 0, 1
626, 3.17935, 5.52174, 9.80222, 0, 0, 0, 0, 0, 0, 1
627, 8.49389, 9.56025, 6.16801, 0, 0, 0, 0, 0, 0, 1
628, 1.61589, 7.09721, 7.93831, 0, 0, 0, 0, 0, 0, 1
629, 7.7902, 4.26063, 3.70081, 0, 0, 0, 0, 0, 0, 1
630, 4.16966, 1.21792, 4.36542, 0, 0, 0, 0, 0, 0, 1
631, 2.26443, 1.17829, 9.86417, 0, 0, 0, 0, 0, 0, 1
632, 6.5992, 5.36231, 3.80513, 0, 0, 0, 0, 0, 0, 1
633, 4.28201, 0.188335, 8.83926, 0, 0, 0, 0, 0, 0, 1
634, 9.15748, 3.38476, 8.92291, 0, 0, 0, 0, 0, 0, 1
635, 2.90829, 6.29289, 9.67886, 0, 0, 0, 0, 0, 0, 1
636, 7.35212, 3.75711, 0.468125, 0, 0, 0, 0, 0, 0, 1
637, 7.91859, 5.01322, 6.25293, 0, 0, 0, 0, 0, 0, 1
638, 4.79756, 1.25259, 8.35074, 0, 0, 0, 0, 0, 0, 1
639, 9.29051, 7.9379, 2.6447, 0, 0, 0, 0, 0, 0, 1
640, 2.44965, 4.29893, 8.4018, 0, 0, 0, 0, 0, 0, 1
641, 7.08217, 2.23306, 7.58032, 0, 0, 0, 0, 0, 0, 1
642, 1.3932, 1.61589, 8.02675, 0, 0, 0, 0, 0, 0, 1
643, 7.15161, 8.26895, 4.64693, 0, 0, 0, 0, 0, 0, 1
644, 4.59307, 8.38997, 2.67607, 0, 0, 0, 0, 0, 0, 1
645, 2.91057, 3.90671, 3.51761, 0, 0, 0, 0, 0, 0, 1
646, 4.30813, 3.00564, 9.29808, 0, 0, 0, 0, 0, 0, 1
647, 6.49085, 0.313623, 6.75687, 0, 0, 0, 0, 0, 0, 1
648, 8.32852, 9.16908, 7.67647, 0, 0, 0, 0, 0, 0, 1
649, 8.32949, 4.88008, 6.75387, 0, 0, 0, 0, 0, 0, 1
650, 4.35713, 2.99996, 0.990224, 0, 0, 0, 0, 0, 0, 1
651, 5.95459, 3.73979, 6.4811, 0, 0, 0, 0, 0, 0, 1
652, 4.35612, 0.631692, 3.91156, 0, 0, 0, 0, 0, 0, 1
653, 4.38811, 3.83763, 1.1203, 0, 0, 0, 0, 0, 0, 1
654, 0.00476215, 6.09288, 9.17455, 0, 0, 0, 0, 0, 0, 1
655, 2.57371, 4.21445, 6.48065, 0, 0, 0, 0, 0, 0, 1
656, 5.40088, 6.33916, 1.23265, 0, 0, 0, 0, 0, 0, 1
657, 7.96004, 0.450696, 5.97804, 0, 0, 0, 0, 0, 0, 1
658, 4.66801, 7.06499, 1.14596, 0, 0, 0, 0, 0, 0, 1
659, 2.25123, 2.74066, 9.66141, 0, 0, 0, 0, 0, 0, 1
660, 5.34042, 3.82892, 3.22773, 0, 0, 0, 0, 0, 0, 1
661, 9.17213, 5.907, 0.753539, 0, 0, 0, 0, 0, 0, 1
662, 2.71175, 6.42911, 7.42032, 0, 0, 0, 0, 0, 0, 1
663, 0.76826, 1.26661, 4.28631, 0, 0, 0, 0, 0, 0, 1
664, 6.99961, 2.19752, 4.33242, 0, 0, 0, 0, 0, 0, 1
665, 1.47822, 8.57101, 1.0492, 0, 0, 0, 0, 0, 0, 1
666, 4.59129, 4.3715, 8.19202, 0, 0, 0, 0, 0, 0, 1
667, 1.15931, 3.25499, 0.574225, 0, 0, 0, 0, 0, 0, 1
668, 1.14405, 5.83496, 4.64881, 0, 0, 0, 0, 0, 0, 1
669, 7.32793, 8.58815, 3.2863, 0, 0, 0, 0, 0, 0, 1
670, 8.04195, 8.35621, 7.07936, 0, 0, 0, 0, 0, 0, 1
671, 7.0532, 1.66074, 4.23661, 0, 0, 0, 0, 0, 0, 1
672, 5.9427, 9.70672, 0.323393, 0, 0, 0, 0, 0, 0, 1
673, 9.87801, 3.02183, 1.51581, 0, 0, 0, 0, 0, 0, 1
674, 0.523892, 1.25907, 8.58359, 0, 0, 0, 0, 0, 0, 1
675, 4.80521, 3.57855, 5.61574, 0, 0, 0, 0, 0, 0, 1
676, 6.79191, 0.686604, 8.37316, 0, 0, 0, 0, 0, 0, 1
677, 7.77251, 4.00494, 9.25915, 0, 0, 0, 0, 0, 0, 1
678, 4.05791, 0.28212, 7.17982, 0, 0, 0, 0, 0, 0, 1
